fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,009205,兴银丰运稳益回报混合A,2021-06-25,1.1503,1.1503,0.38,1.65,2.05,3.78,6.17,15.04,,,4.65,15.03,0.12%,http://fund.eastmoney.com/009205.html
hh,010490,鹏华高质量增长混合A,2021-06-25,0.9898,0.9898,0.69,1.65,-0.94,2.15,-0.91,,,,-1.47,-1.02,0.15%,http://fund.eastmoney.com/010490.html
hh,011128,华安精致生活混合A,2021-06-25,1.0293,1.0293,0.74,1.65,2.54,2.90,,,,,,2.93,0.15%,http://fund.eastmoney.com/011128.html
hh,011356,华泰柏瑞港股通时代机遇混合C,2021-06-25,1.0499,1.0499,0.71,1.65,2.97,,,,,,,4.99,0.00%,http://fund.eastmoney.com/011356.html
hh,240001,华宝宝康消费品,2021-06-25,4.6680,12.9769,0.69,1.64,-0.43,13.04,7.13,18.33,103.18,105.60,3.76,1661.26,0.12%,http://fund.eastmoney.com/240001.html
hh,002214,中海沪港深价值优选混合,2021-06-25,1.9830,2.1030,0.56,1.64,5.14,12.16,16.65,31.32,51.72,37.61,13.12,114.75,0.15%,http://fund.eastmoney.com/002214.html
hh,001444,易方达瑞选灵活配置混合E,2021-06-25,1.6080,1.7930,0.31,1.64,1.77,4.82,4.62,20,47.86,63.74,3.41,89.10,0.00%,http://fund.eastmoney.com/001444.html
hh,006295,工银养老2035(FOF),2021-06-23,1.5957,1.5957,0.37,1.64,2.09,7.81,8.08,27.89,55.09,,4.77,59.57,0.05%,http://fund.eastmoney.com/006295.html
hh,010491,鹏华高质量增长混合C,2021-06-25,0.9851,0.9851,0.70,1.64,-1,1.95,-1.30,,,,-1.84,-1.49,0.00%,http://fund.eastmoney.com/010491.html
hh,010267,兴全安泰养老五年持有混合(FOF),2021-06-23,1.0554,1.0554,0.69,1.64,1.89,3.45,5.64,,,,4.35,5.54,0.10%,http://fund.eastmoney.com/010267.html
hh,009828,融通转型三动力灵活配置混合C,2021-06-25,2.98,2.98,-0.07,1.64,3.83,8.88,1.05,,,,-1.88,-4.24,0.00%,http://fund.eastmoney.com/009828.html
hh,519710,交银策略回报灵活配置混合,2021-06-25,2.2190,3.0110,2.02,1.63,-1.36,15.57,16.95,68.91,129.55,119.05,11.73,322.67,0.15%,http://fund.eastmoney.com/519710.html
hh,000717,融通转型三动力灵活配置混合A,2021-06-25,2.9920,2.9920,-0.07,1.63,3.89,9.04,1.32,7.74,130.51,115.56,-1.64,199.20,0.15%,http://fund.eastmoney.com/000717.html
hh,008061,惠升惠新混合A,2021-06-25,1.5843,1.5843,0.71,1.63,4.31,10.05,15.26,63.46,,,12.22,58.43,0.10%,http://fund.eastmoney.com/008061.html
hh,011129,华安精致生活混合C,2021-06-25,1.0275,1.0275,0.75,1.63,2.48,2.74,,,,,,2.75,0.00%,http://fund.eastmoney.com/011129.html
hh,090015,大成内需增长混合A,2021-06-25,5.2720,5.2720,1.38,1.62,-4.23,13.25,7.50,38.37,116.78,106.66,3.27,427.20,0.15%,http://fund.eastmoney.com/090015.html
hh,005855,中科沃土沃瑞混合A,2021-06-25,2.9044,2.9044,-0.14,1.62,25.45,49.05,31.99,75.79,179.59,,30.14,190.44,0.15%,http://fund.eastmoney.com/005855.html
hh,008062,惠升惠新混合C,2021-06-25,1.5793,1.5793,0.71,1.62,4.29,9.99,15.14,63.05,,,12.11,57.93,0.00%,http://fund.eastmoney.com/008062.html
hh,008079,诺德大类精选(FOF),2021-06-24,1.3848,1.3848,-0.47,1.62,2.37,7.52,3.71,18.56,,,0.30,38.48,0.12%,http://fund.eastmoney.com/008079.html
hh,010058,天弘荣创一年持有期混合,2021-06-25,1.0745,1.0745,0.48,1.62,2.06,5.29,5.20,,,,3.99,7.45,0.10%,http://fund.eastmoney.com/010058.html
hh,010314,大摩内需增长混合,2021-06-25,0.9960,0.9960,1.60,1.62,-1.50,9.49,-0.29,,,,-0.72,-0.40,0.15%,http://fund.eastmoney.com/010314.html
hh,530005,建信优化配置混合,2021-06-25,1.6866,2.6504,1.02,1.61,-1.29,8.07,2.16,25.05,66.25,72.98,-0.84,226.03,0.15%,http://fund.eastmoney.com/530005.html
hh,400013,东方成长收益灵活配置混合A,2021-06-25,1.2178,1.6162,0.73,1.61,1.48,6.82,5.97,5.79,15.60,18.68,5.12,66.48,0.06%,http://fund.eastmoney.com/400013.html
hh,005041,人保研究精选混合A,2021-06-25,1.8519,1.8519,0.32,1.61,3.54,11.97,6.51,30.28,87.36,91.39,3.51,85.19,0.15%,http://fund.eastmoney.com/005041.html
hh,005856,中科沃土沃瑞混合C,2021-06-25,2.8741,2.8741,-0.15,1.61,25.60,49.02,31.77,74.57,177.66,,29.93,187.41,0.00%,http://fund.eastmoney.com/005856.html
hh,009442,中银养老2040三年持有期混合(FOF),2021-06-23,1.0241,1.0241,0.49,1.61,1.59,2.79,2.27,,,,1.60,2.41,0.12%,http://fund.eastmoney.com/009442.html
hh,001357,泓德泓富混合A,2021-06-25,2.2737,2.3937,0.34,1.60,1.27,7.53,4.59,35.11,97.13,105.76,2.74,151.34,0.15%,http://fund.eastmoney.com/001357.html
hh,003165,鹏华弘嘉混合A类,2021-06-25,2.0571,2.0571,0.64,1.60,0.31,1.82,5.27,30.26,90.60,102.69,3.54,105.71,0.08%,http://fund.eastmoney.com/003165.html
hh,004696,东兴量化优享混合,2021-06-25,1.3722,1.3722,1.31,1.60,-2.19,0.97,4.83,23.16,40.74,39.48,1.53,37.21,0.15%,http://fund.eastmoney.com/004696.html
hh,005042,人保研究精选混合C,2021-06-25,1.8187,1.8187,0.31,1.60,3.50,11.84,6.26,29.68,85.56,88.47,3.28,81.87,0.00%,http://fund.eastmoney.com/005042.html
hh,003981,中银证券瑞益灵活配置混合C,2021-06-25,2.1904,2.1904,0.30,1.60,4.90,25.12,15.92,51.07,100.33,112.83,14.67,119.04,0.00%,http://fund.eastmoney.com/003981.html
hh,007687,东方成长收益灵活配置混合C,2021-06-25,1.2225,1.2225,0.73,1.60,1.49,6.81,5.96,5.69,,,5.12,21.74,0.00%,http://fund.eastmoney.com/007687.html
hh,003980,中银证券瑞益灵活配置混合A,2021-06-25,2.2294,2.2294,0.30,1.60,4.94,25.28,16.17,51.14,101.39,114.99,14.91,122.94,0.10%,http://fund.eastmoney.com/003980.html
hh,009855,中加新兴成长混合A,2021-06-25,1.3633,1.3633,1.45,1.60,6.70,29.91,25.81,,,,21.31,36.33,0.12%,http://fund.eastmoney.com/009855.html
hh,010289,景顺长城产业趋势混合,2021-06-25,1.0022,1.0022,1.29,1.60,0.65,4.93,,,,,,0.23,0.15%,http://fund.eastmoney.com/010289.html
hh,010912,国泰成长价值混合A,2021-06-25,1.0698,1.0698,1.06,1.60,4.36,6.98,,,,,,6.98,0.15%,http://fund.eastmoney.com/010912.html
hh,011189,建信智汇优选一年持有期混合(MOM),2021-06-25,0.9998,0.9998,0.63,1.60,0.20,4.16,,,,,,-0.02,0.15%,http://fund.eastmoney.com/011189.html
hh,519029,华夏稳增混合,2021-06-25,2.4960,3.3010,0.77,1.59,3.70,5.90,-2.65,7.96,62.71,70.26,-3.67,376.03,0.15%,http://fund.eastmoney.com/519029.html
hh,290002,泰信先行策略混合,2021-06-25,0.9419,3.1281,0.18,1.59,2.69,7.11,5.20,21.55,59.35,72.92,4.38,322.51,0.15%,http://fund.eastmoney.com/290002.html
hh,000279,华商红利优选混合,2021-06-25,1.0240,2.5140,1.29,1.59,3.02,13.65,8.17,36.62,82.90,75.68,3.93,295.40,0.15%,http://fund.eastmoney.com/000279.html
hh,001376,泓德泓富混合C,2021-06-25,2.2124,2.3324,0.34,1.59,1.23,7.40,4.33,34.44,95.17,102.71,2.50,144.79,0.08%,http://fund.eastmoney.com/001376.html
hh,160722,嘉实惠泽混合(LOF),2021-06-25,1.7658,1.7902,1.20,1.59,-6.43,-1.69,0.86,33.79,66.82,80.59,-3.83,80.78,0.15%,http://fund.eastmoney.com/160722.html
hh,003166,鹏华弘嘉混合C类,2021-06-25,2.0364,2.0364,0.63,1.59,0.29,1.77,5.16,30.01,89.84,101.48,3.44,103.64,0.08%,http://fund.eastmoney.com/003166.html
hh,162605,景顺长城鼎益混合(LOF),2021-06-25,3.3850,6.3260,1.50,1.59,-5.92,12.76,7.73,70.70,123.88,159.95,2.93,2435.31,0.15%,http://fund.eastmoney.com/162605.html
hh,006873,长信颐天平衡养老(FOF)C,2021-06-23,1.0583,1.2583,0.41,1.59,1.31,2.66,1.08,12.32,,,-1.08,25.10,0.00%,http://fund.eastmoney.com/006873.html
hh,006872,长信颐天平衡养老(FOF)A,2021-06-23,1.0603,1.2603,0.41,1.59,1.32,2.67,1.12,12.42,,,-1.04,25.30,0.15%,http://fund.eastmoney.com/006872.html
hh,008260,长城价值优选混合,2021-06-25,1.8208,1.9036,1.95,1.59,-3.23,17.18,12.70,66.89,,,7.71,94.42,0.15%,http://fund.eastmoney.com/008260.html
hh,009856,中加新兴成长混合C,2021-06-25,1.3578,1.3578,1.44,1.59,6.66,29.77,25.52,,,,21.07,35.78,0.00%,http://fund.eastmoney.com/009856.html
hh,010913,国泰成长价值混合C,2021-06-25,1.0684,1.0684,1.06,1.59,4.32,6.84,,,,,,6.84,0.00%,http://fund.eastmoney.com/010913.html
hh,270025,广发行业领先混合A,2021-06-25,1.99,2.6420,0.96,1.58,-1.39,1.69,7.05,35.74,67.79,68.07,3.48,192.20,0.15%,http://fund.eastmoney.com/270025.html
hh,001068,华融新锐灵活配置混合,2021-06-25,1.1560,1.1560,1.23,1.58,-1.03,2.30,-2.20,10.31,18.81,21.81,-3.99,15.60,0.12%,http://fund.eastmoney.com/001068.html
hh,000259,农银区间收益混合,2021-06-25,4.5029,4.5029,0.86,1.58,3.76,9.78,5.45,33.31,108.33,108.87,2.98,350.29,0.15%,http://fund.eastmoney.com/000259.html
hh,001657,长安鑫富领先混合,2021-06-25,2.8870,2.8870,1.23,1.58,8.01,19.20,4.91,30.87,87.71,95.20,2.12,188.70,0.15%,http://fund.eastmoney.com/001657.html
hh,004783,中融量化智选混合C,2021-06-25,1.3560,1.3560,0.69,1.58,1.93,1.76,-3.83,4.27,27.90,40.13,-6.34,35.60,0.00%,http://fund.eastmoney.com/004783.html
hh,002849,金信智能中国2025混合,2021-06-25,1.3520,1.6160,0.22,1.58,2.66,4.40,13.04,26.59,51.06,67.03,11.09,69.04,0.15%,http://fund.eastmoney.com/002849.html
hh,006408,汇添富消费升级混合,2021-06-25,2.8747,2.8747,1.30,1.58,1.17,18.71,21.63,58.79,143.66,,15.17,187.47,0.15%,http://fund.eastmoney.com/006408.html
hh,257010,国联安小盘精选混合,2021-06-25,1.0380,4.1750,0.58,1.57,-2.72,-1.24,-0.33,21.29,54.97,56.43,-1.11,656.15,0.15%,http://fund.eastmoney.com/257010.html
hh,002376,国寿安保核心产业混合,2021-06-25,1.1680,1.5230,0.69,1.57,0.09,10.71,0.62,27.35,46.19,44.01,-1.72,57.16,0.15%,http://fund.eastmoney.com/002376.html
hh,003373,大成景禄灵活配置混合A,2021-06-25,1.4885,1.4885,0.32,1.57,1.63,4.04,5.60,25.97,72.76,47.64,4.11,48.85,0.15%,http://fund.eastmoney.com/003373.html
hh,420001,天弘精选混合,2021-06-25,1.2071,3.1122,0.83,1.57,-1.42,6.68,6.52,31.02,60.63,76.68,2.52,279.63,0.15%,http://fund.eastmoney.com/420001.html
hh,001900,诺安精选价值混合,2021-06-25,1.7382,1.7382,0.61,1.57,1.76,6.36,15.66,29.24,72.99,,12,73.82,0.15%,http://fund.eastmoney.com/001900.html
hh,010488,鹏华优选成长混合A,2021-06-25,0.9990,0.9990,0.89,1.57,0.70,5.54,-0.20,,,,-0.22,-0.10,0.15%,http://fund.eastmoney.com/010488.html
hh,007481,华夏逸享健康混合,2021-06-25,1.4327,1.4327,0.70,1.57,0.54,10.47,7.33,8.28,,,6.50,43.27,0.15%,http://fund.eastmoney.com/007481.html
hh,011021,汇添富互联网核心资产六个月持有混合A,2021-06-25,0.9261,0.9261,1.47,1.57,-1.35,7.49,,,,,,-7.39,0.15%,http://fund.eastmoney.com/011021.html
hh,180013,银华领先策略混合,2021-06-25,2.2556,4.0964,1.47,1.56,-1.73,14.82,4.99,34.81,107.02,99.59,1.98,518.19,0.15%,http://fund.eastmoney.com/180013.html
hh,519007,海富通强化回报混合,2021-06-25,0.9740,2.47,0.52,1.56,0.72,1.67,6.92,17.07,24.55,35.84,5.64,173.74,0.15%,http://fund.eastmoney.com/519007.html
hh,001179,德邦大健康灵活配置混合,2021-06-25,1.7368,1.9534,1.01,1.56,-0.10,1.85,4.50,41.03,73.69,72.24,1.24,104.62,0.15%,http://fund.eastmoney.com/001179.html
hh,003374,大成景禄灵活配置混合C,2021-06-25,1.4877,1.4877,0.32,1.56,1.62,4.01,5.56,26.20,72.89,47.65,4.06,48.77,0.00%,http://fund.eastmoney.com/003374.html
hh,004249,安信中国制造2025混合,2021-06-25,1.8930,1.8930,1.12,1.56,-0.37,1.72,9.42,36.78,64.18,67.82,5.93,89.30,0.15%,http://fund.eastmoney.com/004249.html
hh,004212,中融量化智选混合A,2021-06-25,1.3925,1.3925,0.67,1.56,1.87,1.82,-3.62,4.86,29.89,42.47,-6.15,39.25,0.15%,http://fund.eastmoney.com/004212.html
hh,005743,长安裕隆混合A,2021-06-25,3.5408,3.5408,1.77,1.56,7.15,23.30,14.34,67.60,179.24,,10.48,254.08,0.15%,http://fund.eastmoney.com/005743.html
hh,005744,长安裕隆混合C,2021-06-25,3.5001,3.5001,1.76,1.56,7.10,23.14,14.06,66.76,177.48,,10.21,250.01,0.00%,http://fund.eastmoney.com/005744.html
hh,008697,交银养老2035三年(FOF),2021-06-23,1.3019,1.3019,0.35,1.56,1.56,3.70,4.74,24.24,,,2.38,30.19,0.10%,http://fund.eastmoney.com/008697.html
hh,010151,东财消费精选混合A,2021-06-25,1.1741,1.1741,1.47,1.56,-4.24,11.39,6.25,,,,2.89,17.41,0.15%,http://fund.eastmoney.com/010151.html
hh,010094,交银产业机遇混合,2021-06-25,1.0970,1.0970,0.80,1.56,1.21,17.57,7.64,,,,5.55,9.70,0.15%,http://fund.eastmoney.com/010094.html
hh,011022,汇添富互联网核心资产六个月持有混合C,2021-06-25,0.9242,0.9242,1.46,1.56,-1.40,7.35,,,,,,-7.58,0.00%,http://fund.eastmoney.com/011022.html
hh,010706,景顺长城景骊成长混合,2021-06-25,0.9891,0.9891,0.56,1.56,-1.05,,,,,,,-1.08,0.15%,http://fund.eastmoney.com/010706.html
hh,270050,广发新经济混合A,2021-06-25,5.7764,5.7764,1.55,1.55,4.19,23.55,22.59,51.14,200.54,168.67,16.49,477.64,0.15%,http://fund.eastmoney.com/270050.html
hh,290014,泰信现代服务业混合,2021-06-25,2.3590,2.4190,0.64,1.55,4.24,9.26,-1.46,12.55,48.09,64.50,-2.48,147.40,0.15%,http://fund.eastmoney.com/290014.html
hh,671010,西部利得策略优选混合A,2021-06-25,1.2480,1.2480,0.65,1.55,-0.40,-0.87,1.22,16.85,43.45,62.29,-4.15,24.80,0.15%,http://fund.eastmoney.com/671010.html
hh,001060,前海开源高端装备制造混合,2021-06-25,1.9610,1.9610,0.62,1.55,-1.51,5.03,3.43,7.69,57.01,59.30,3.16,96.10,0.15%,http://fund.eastmoney.com/001060.html
hh,004206,华商元亨灵活配置混合,2021-06-25,1.3604,1.3604,0.75,1.55,4.41,12.84,12.64,24.59,58.50,47.92,10.67,36.04,0.15%,http://fund.eastmoney.com/004206.html
hh,005067,融通逆向策略灵活配置混合A,2021-06-25,1.7324,1.7724,0.66,1.55,2.54,7.02,7.01,35.23,88.61,87.33,5.35,80.26,0.15%,http://fund.eastmoney.com/005067.html
hh,180028,银华永祥灵活配置混合,2021-06-25,1.9650,3.2490,1.29,1.55,-1.21,10.70,10.27,24.29,97.29,109.27,7.44,224.93,0.15%,http://fund.eastmoney.com/180028.html
hh,010134,广发新经济混合C,2021-06-25,5.7609,5.7609,1.55,1.55,4.15,23.43,22.36,,,,16.28,33.35,0.00%,http://fund.eastmoney.com/010134.html
hh,010350,景顺长城品质长青混合,2021-06-25,1.0793,1.0793,1.98,1.55,-1.84,15.09,,,,,,7.93,0.15%,http://fund.eastmoney.com/010350.html
hh,011060,西部利得策略优选混合C,2021-06-25,1.2450,1.2450,0.65,1.55,-0.48,-0.95,0.97,,,,-4.38,0.97,0.00%,http://fund.eastmoney.com/011060.html
hh,270001,广发聚富混合,2021-06-25,1.4333,4.4084,0.40,1.54,-0.75,9.55,26.23,50.83,72.20,63.47,24.77,896.93,0.15%,http://fund.eastmoney.com/270001.html
hh,001810,中欧潜力价值灵活配置混合A,2021-06-25,1.7170,1.8990,-0.23,1.54,0.59,1.48,9.29,30.67,43.56,37.95,8.19,98.91,0.15%,http://fund.eastmoney.com/001810.html
hh,161605,融通蓝筹成长混合,2021-06-25,1.5790,3.3070,-0.06,1.54,4.02,9.58,2.39,10.92,50.38,40.56,0.06,496.34,0.16%,http://fund.eastmoney.com/161605.html
hh,007272,景顺稳健养老目标三年混合(FOF),2021-06-23,1.2321,1.2321,0.35,1.54,1.71,4.05,3.99,15.66,,,2.21,23.22,0.12%,http://fund.eastmoney.com/007272.html
hh,004557,北信瑞丰鼎丰灵活配置混合,2021-06-25,1.2946,1.2946,0.72,1.54,0.77,4.03,4.76,18.21,,,-2.34,29.46,0.15%,http://fund.eastmoney.com/004557.html
hh,009015,泓德睿享一年持有期混合A,2021-06-25,1.2206,1.2206,0.54,1.54,1.60,6.74,7.44,22.06,,,6.18,22.06,0.08%,http://fund.eastmoney.com/009015.html
hh,009270,融通逆向策略灵活配置混合C,2021-06-25,1.7234,1.7234,0.65,1.54,2.50,6.89,6.75,34.59,,,5.09,42.41,0.00%,http://fund.eastmoney.com/009270.html
hh,009016,泓德睿享一年持有期混合C,2021-06-25,1.2158,1.2158,0.54,1.54,1.56,6.64,7.23,21.58,,,5.98,21.58,0.00%,http://fund.eastmoney.com/009016.html
hh,010152,东财消费精选混合C,2021-06-25,1.1670,1.1670,1.47,1.54,-4.31,11.16,5.82,,,,2.49,16.70,0.00%,http://fund.eastmoney.com/010152.html
hh,010489,鹏华优选成长混合C,2021-06-25,0.9948,0.9948,0.88,1.54,0.62,5.31,-0.60,,,,-0.61,-0.52,0.00%,http://fund.eastmoney.com/010489.html
hh,011069,工银成长精选混合A,2021-06-25,1.0267,1.0267,0.85,1.54,0.60,2.67,,,,,,2.67,0.15%,http://fund.eastmoney.com/011069.html
hh,377150,上投摩根健康品质生活混合,2021-06-25,4.9594,4.9594,2.38,1.53,2.02,23.24,20.12,55.03,136.50,130.67,16.89,395.94,0.15%,http://fund.eastmoney.com/377150.html
hh,570007,诺德优选30混合,2021-06-25,2.0580,2.0580,1.23,1.53,-0.39,14.65,3.52,13.14,54.39,28.46,1.83,105.80,0.15%,http://fund.eastmoney.com/570007.html
hh,004652,建信鑫利回报灵活配置混合A,2021-06-25,1.4569,1.4569,0.90,1.53,0.41,5.50,6.56,32.90,63.53,70.56,4.72,45.69,0.15%,http://fund.eastmoney.com/004652.html
hh,005015,泰康景泰回报混合C,2021-06-25,1.5911,1.5911,0.30,1.53,3.63,9.25,11.67,31.56,46.77,56.22,8.94,59.11,0.00%,http://fund.eastmoney.com/005015.html
hh,005014,泰康景泰回报混合A,2021-06-25,1.6019,1.6019,0.29,1.53,3.65,9.33,11.83,31.95,47.19,57.16,9.10,60.19,0.12%,http://fund.eastmoney.com/005014.html
hh,004653,建信鑫利回报灵活配置混合C,2021-06-25,1.4728,1.4728,0.90,1.53,0.38,5.40,6.34,32.37,62.15,68.32,4.51,47.28,0.00%,http://fund.eastmoney.com/004653.html
hh,006575,华安养老2030三年(FOF),2021-06-23,1.2622,1.2622,0.26,1.53,1.15,3.78,3.38,13.11,25.54,,1.51,26.22,0.12%,http://fund.eastmoney.com/006575.html
hh,009620,博时女性消费主题混合C,2021-06-25,1.1038,1.1592,0.63,1.53,1.25,10.68,6.29,,,,2.70,15.57,0.00%,http://fund.eastmoney.com/009620.html
hh,009619,博时女性消费主题混合A,2021-06-25,1.1056,1.1635,0.63,1.53,1.29,10.79,6.47,,,,2.86,15.99,0.18%,http://fund.eastmoney.com/009619.html
hh,011070,工银成长精选混合C,2021-06-25,1.0251,1.0251,0.85,1.53,0.54,2.51,,,,,,2.51,0.00%,http://fund.eastmoney.com/011070.html
hh,005358,东方阿尔法精选混合A,2021-06-25,1.4074,1.4074,1.60,1.52,2.87,13.89,-6.04,-5.05,38.91,50.44,-6.88,40.74,0.15%,http://fund.eastmoney.com/005358.html
hh,005359,东方阿尔法精选混合C,2021-06-25,1.3838,1.3838,1.60,1.52,2.82,13.75,-6.28,-5.52,37.51,48.19,-7.11,38.38,0.00%,http://fund.eastmoney.com/005359.html
hh,005764,中欧潜力价值灵活配置混合C,2021-06-25,1.6710,1.8530,-0.24,1.52,0.54,1.33,8.86,29.74,41.25,34.72,7.81,31.87,0.00%,http://fund.eastmoney.com/005764.html
hh,002496,前海开源量化优选C,2021-06-25,1.9330,1.9330,1.31,1.52,-1.13,8.11,4.32,37.19,82.88,82.53,1.58,93.30,0.15%,http://fund.eastmoney.com/002496.html
hh,006648,汇安多因子混合A,2021-06-25,1.9629,1.9929,1.04,1.52,-3.07,5.90,4.92,25.14,95.16,,2.64,101.93,0.15%,http://fund.eastmoney.com/006648.html
hh,010283,中信建投智享生活混合C,2021-06-25,0.9888,0.9888,1.48,1.52,-1.22,15.55,-0.90,,,,-1.35,-1.12,0.00%,http://fund.eastmoney.com/010283.html
hh,010282,中信建投智享生活混合A,2021-06-25,0.9913,0.9913,1.47,1.52,-1.19,15.67,-0.71,,,,-1.17,-0.87,0.15%,http://fund.eastmoney.com/010282.html
hh,001403,招商国企改革主题混合基金,2021-06-25,1.7460,1.7460,0.63,1.51,7.31,15.40,13.01,39.68,111.64,114.23,7.78,74.60,0.15%,http://fund.eastmoney.com/001403.html
hh,001398,华泰柏瑞健康生活混合,2021-06-25,1.7530,1.7530,2.16,1.51,2.69,19.90,7.61,34.54,110.44,131.57,4.04,75.30,0.15%,http://fund.eastmoney.com/001398.html
hh,001966,圆信永丰兴源灵活配置混合C,2021-06-25,1.7510,1.7510,0.81,1.51,-3.37,7.29,8.15,12.53,74.75,78.49,7.03,75.10,0.00%,http://fund.eastmoney.com/001966.html
hh,005396,中金丰硕混合,2021-06-25,1.4743,1.4743,0.82,1.51,-0.26,8.30,7.66,36.90,58.85,59.52,4.40,47.43,0.15%,http://fund.eastmoney.com/005396.html
hh,005519,银华混改红利灵活配置混合发起式,2021-06-25,1.9640,1.9640,1.17,1.51,-1.34,5.60,5.30,28.26,93.63,95.68,3.13,96.40,0.15%,http://fund.eastmoney.com/005519.html
hh,007047,长城核心优势混合,2021-06-25,2.3607,2.4107,1.86,1.51,-2.49,17.09,11.90,68.77,142.39,,7.10,147.80,0.15%,http://fund.eastmoney.com/007047.html
hh,006649,汇安多因子混合C,2021-06-25,1.9382,1.9682,1.04,1.51,-3.11,5.77,4.66,24.51,92.84,,2.39,99.40,0.00%,http://fund.eastmoney.com/006649.html
hh,005156,嘉实领航资产配置混合A,2021-06-23,1.3274,1.3274,0.42,1.51,2.33,3.49,5.09,19.35,32.71,37.61,2.53,32.74,0.08%,http://fund.eastmoney.com/005156.html
hh,009607,长信稳健精选混合C,2021-06-25,1.1461,1.1461,0.69,1.51,1.92,5.83,7.53,,,,5.40,14.61,0.00%,http://fund.eastmoney.com/009607.html
hh,217009,招商核心价值混合,2021-06-25,2.1934,2.4381,0.40,1.50,-2.95,6.44,3.69,35.41,111.66,133.31,2.60,170.81,0.15%,http://fund.eastmoney.com/217009.html
hh,004393,安信合作创新灵活配置混合,2021-06-25,2.0447,2.0447,1.41,1.50,-0.85,1.38,7.03,32.43,64.70,70.79,4.01,104.47,0.15%,http://fund.eastmoney.com/004393.html
hh,001965,圆信永丰兴源灵活配置混合A,2021-06-25,1.7580,1.7580,0.80,1.50,-3.35,7.33,8.25,12.48,74.93,78.84,7.06,75.80,0.15%,http://fund.eastmoney.com/001965.html
hh,008901,富国内需增长混合,2021-06-25,1.8395,1.8395,1.55,1.50,-2.31,14.88,14.48,54.40,,,9.47,83.95,0.15%,http://fund.eastmoney.com/008901.html
hh,010981,兴全汇虹一年持有混合A,2021-06-25,1.0535,1.0535,0.92,1.50,3.40,5.35,,,,,,5.35,0.12%,http://fund.eastmoney.com/010981.html
hh,000404,易方达新兴成长灵活配置,2021-06-25,5.04,5.04,1.55,1.49,8.93,26,10.62,27.02,163.19,149.75,8.29,404,0.15%,http://fund.eastmoney.com/000404.html
hh,002495,前海开源量化优选A,2021-06-25,1.9710,1.9710,1.28,1.49,-1.10,8.12,4.34,37.35,84.72,85.94,1.60,97.10,0.15%,http://fund.eastmoney.com/002495.html
hh,005157,嘉实领航资产配置混合C,2021-06-23,1.2870,1.2870,0.42,1.49,2.26,3.29,4.68,18.40,30.61,34.33,2.14,28.70,0.00%,http://fund.eastmoney.com/005157.html
hh,007650,工银养老2040(FOF),2021-06-23,1.4146,1.4146,0.20,1.49,1.58,5.85,6.53,20.83,,,3.95,41.46,0.12%,http://fund.eastmoney.com/007650.html
hh,010982,兴全汇虹一年持有混合C,2021-06-25,1.0524,1.0524,0.92,1.49,3.35,5.24,,,,,,5.24,0.00%,http://fund.eastmoney.com/010982.html
hh,400020,东方成长回报平衡混合,2021-06-25,1.4087,1.8758,0.38,1.48,1.92,5.13,6.54,28.22,37.42,43.09,5.10,90.54,0.12%,http://fund.eastmoney.com/400020.html
hh,002383,大成趋势回报灵活配置混合,2021-06-25,1.3030,1.3030,0.31,1.48,1.48,3.91,5.34,18.78,38.62,44.62,3.82,30.30,0.15%,http://fund.eastmoney.com/002383.html
hh,004888,财通资管鑫逸混合A,2021-06-25,1.3375,1.3375,0.63,1.48,1.53,4.95,-0.38,4.47,27.65,37.43,-0.32,33.75,0.12%,http://fund.eastmoney.com/004888.html
hh,007678,泰达宏利品牌升级混合A,2021-06-25,1.4615,1.4615,1.50,1.48,1.68,5.13,-4.32,22.24,,,-6.75,46.15,0.15%,http://fund.eastmoney.com/007678.html
hh,010198,易方达竞争优势企业混合A,2021-06-25,1.0005,1.0005,1.09,1.48,0.16,5.04,,,,,,0.05,0.15%,http://fund.eastmoney.com/010198.html
hh,011184,东方阿尔法招阳混合A,2021-06-25,1.0473,1.0473,1.29,1.48,0.22,4.74,,,,,,4.73,0.15%,http://fund.eastmoney.com/011184.html
hh,004889,财通资管鑫逸混合C,2021-06-25,1.3264,1.3264,0.63,1.47,1.52,4.90,-0.48,4.26,27.14,36.62,-0.42,32.64,0.12%,http://fund.eastmoney.com/004889.html
hh,006876,国投瑞银稳健养老(FOF)A,2021-06-23,1.1973,1.2423,0.30,1.47,1.58,2.53,3.37,11.66,25.44,,2.03,24.87,0.06%,http://fund.eastmoney.com/006876.html
hh,007679,泰达宏利品牌升级混合C,2021-06-25,1.4533,1.4533,1.49,1.47,1.66,5.05,-4.46,21.83,,,-6.89,45.33,0.00%,http://fund.eastmoney.com/007679.html
hh,007232,万家平衡养老目标三年(FOF),2021-06-23,1.3233,1.3233,0.43,1.47,1.36,4.44,3.89,16.54,31.11,,1.95,32.33,0.12%,http://fund.eastmoney.com/007232.html
hh,008810,安信民稳增长混合C,2021-06-25,1.1426,1.1526,0.50,1.47,1.50,4.37,10.75,15.75,,,10.09,15.37,0.00%,http://fund.eastmoney.com/008810.html
