fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,009568,浙商智多宝稳健一年持有期A,2021-11-12,1.0609,1.0631,-0.01,0.39,0.28,-0.25,1.27,4.83,,,3.10,6.32,0.12%,http://fund.eastmoney.com/009568.html
hh,010211,景顺长城顺鑫回报混合A,2021-11-12,1.0864,1.0864,0.04,0.39,1.20,1.51,3.70,7.91,,,5.97,8.64,0.10%,http://fund.eastmoney.com/010211.html
hh,009957,广发恒誉混合C,2021-11-12,1.0321,1.0321,0.13,0.39,1.23,0.45,1.55,,,,3.01,3.21,0.00%,http://fund.eastmoney.com/009957.html
hh,010882,南方宝顺混合C,2021-11-12,1.0197,1.0197,0.03,0.39,0.49,-0.14,1.62,,,,,1.97,0.00%,http://fund.eastmoney.com/010882.html
hh,011096,博时恒泽混合C,2021-11-12,1.0233,1.0233,-0.20,0.39,3.08,1.08,2.74,,,,,2.33,0.00%,http://fund.eastmoney.com/011096.html
hh,010589,鹏扬景安一年持有期混合A,2021-11-12,1.0251,1.0251,0.02,0.39,1.59,0.73,2.13,,,,,2.51,0.10%,http://fund.eastmoney.com/010589.html
hh,163805,中银策略混合,2021-11-12,1.3689,3.2160,-0.73,0.38,1.97,-1.60,-6.73,8.76,66.89,117.89,-2.65,430.23,0.15%,http://fund.eastmoney.com/163805.html
hh,001503,南方利鑫C,2021-11-12,1.5720,1.5720,-0.06,0.38,0.51,0.38,4.59,8.64,27.60,38.26,6.50,56.11,0.00%,http://fund.eastmoney.com/001503.html
hh,001183,南方利淘A,2021-11-12,1.5860,1.5860,-0.06,0.38,0.51,0.13,2.59,7.38,26.68,38.39,4.89,58.60,0.12%,http://fund.eastmoney.com/001183.html
hh,260116,景顺长城核心竞争力混合A,2021-11-12,5.0240,5.5840,0.32,0.38,9.57,6.13,21.47,14.29,70.37,131.25,7.76,558.76,0.15%,http://fund.eastmoney.com/260116.html
hh,000953,国泰睿吉灵活配置混合A,2021-11-12,1.0540,1.3620,0,0.38,1.25,0.38,4.98,9.07,33.85,49.79,7.60,39.92,0.15%,http://fund.eastmoney.com/000953.html
hh,002862,金信量化精选混合,2021-11-12,1.5670,1.5670,0,0.38,1.69,3.43,11.69,26.47,120.39,101.67,10.27,56.70,0.15%,http://fund.eastmoney.com/002862.html
hh,002494,兴业聚盈混合A,2021-11-12,1.4632,1.4632,0.03,0.38,1.26,1.33,3.77,7.27,25.06,37.13,4.96,46.32,0.15%,http://fund.eastmoney.com/002494.html
hh,002559,博时鑫瑞混合C,2021-11-12,2.1020,2.1020,0.05,0.38,0.33,0.33,2.54,10.17,45.97,92.84,7.14,110.20,0.08%,http://fund.eastmoney.com/002559.html
hh,001504,南方利淘C,2021-11-12,1.5830,1.5830,0,0.38,0.51,0.13,2.59,7.39,26.54,38.25,4.83,57.04,0.00%,http://fund.eastmoney.com/001504.html
hh,002558,博时鑫瑞混合A,2021-11-12,2.1320,2.1320,0.05,0.38,0.38,0.38,2.65,10.35,46.33,93.47,7.30,113.20,0.08%,http://fund.eastmoney.com/002558.html
hh,005552,国富新趋势混合A,2021-11-12,1.2297,1.2297,-0.01,0.38,0.28,1.04,6.64,11.73,16.67,19.61,10.75,22.97,0.10%,http://fund.eastmoney.com/005552.html
hh,005553,国富新趋势混合C,2021-11-12,1.2223,1.2223,-0.01,0.38,0.26,0.98,6.54,11.50,16.22,19,10.56,22.23,0.00%,http://fund.eastmoney.com/005553.html
hh,004946,汇添富盈润混合A,2021-11-12,1.4538,1.4538,0.09,0.38,0.90,0.63,3.39,7.66,22.84,39.44,5.29,45.38,0.12%,http://fund.eastmoney.com/004946.html
hh,000954,国泰睿吉灵活配置混合C,2021-11-12,1.0530,1.2970,0,0.38,1.25,0.38,4.88,8.88,33.49,49.14,7.40,32.99,0.00%,http://fund.eastmoney.com/000954.html
hh,007415,南方致远混合A,2021-11-12,1.2999,1.2999,0.19,0.38,0.83,0.85,3.72,6.93,26.73,,5.51,29.99,0.12%,http://fund.eastmoney.com/007415.html
hh,009072,德邦安鑫混合C,2021-11-12,1.0808,1.0808,0.01,0.38,0.91,1.60,3.84,6.30,,,4.47,8.08,0.00%,http://fund.eastmoney.com/009072.html
hh,007673,中加安瑞稳健养老一年(FOF),2021-11-10,1.1529,1.1529,-0.05,0.38,0.82,0.20,3.13,5.89,,,3.98,15.29,0.08%,http://fund.eastmoney.com/007673.html
hh,009130,鹏扬景恒六个月持有混合A,2021-11-12,1.1585,1.1585,0.09,0.38,0.70,0.26,5.81,9.52,,,4.22,15.85,0.10%,http://fund.eastmoney.com/009130.html
hh,010590,鹏扬景安一年持有期混合C,2021-11-12,1.0225,1.0225,0.02,0.38,1.56,0.63,1.92,,,,,2.25,0.00%,http://fund.eastmoney.com/010590.html
hh,002535,中银鑫利混合A,2021-11-12,1.3140,1.5490,0.15,0.38,1.31,-0.38,3.71,9.77,21.11,38.50,5.20,61.09,0.10%,http://fund.eastmoney.com/002535.html
hh,519050,海富通安颐收益混合A,2021-11-12,1.6190,1.8930,0.06,0.37,0.87,0.87,2.27,6.02,19.31,35.25,4.12,100.10,0.15%,http://fund.eastmoney.com/519050.html
hh,590003,中邮核心优势灵活配置混合,2021-11-12,2.9720,3.1520,1.02,0.37,-7.50,-6.69,50.48,63.30,129.50,145.42,50.71,250.18,0.15%,http://fund.eastmoney.com/590003.html
hh,000573,天弘通利混合,2021-11-12,1.6330,1.7020,0.06,0.37,0.43,0.18,1.87,4.61,23.90,35.52,5.02,74.58,0.10%,http://fund.eastmoney.com/000573.html
hh,001116,广发聚安混合C,2021-11-12,1.3450,1.5950,0.15,0.37,0.90,-0.22,1.43,4.34,22.14,28.33,3.22,67.81,0.00%,http://fund.eastmoney.com/001116.html
hh,002304,平安安心灵活配置混合A,2021-11-12,1.6641,1.6641,0.01,0.37,4.83,-1.05,0.33,17.67,53.73,61.72,2.15,66.41,0.12%,http://fund.eastmoney.com/002304.html
hh,001903,光大欣鑫混合A,2021-11-12,1.6180,2.1250,-0.12,0.37,0.06,0.81,1.92,6,27.45,32.04,4.27,125.25,0.08%,http://fund.eastmoney.com/001903.html
hh,002792,景顺长城顺益回报混合A,2021-11-12,1.4487,1.4487,0.03,0.37,1.06,1.34,3.43,6.94,24.26,33.53,5.01,44.87,0.12%,http://fund.eastmoney.com/002792.html
hh,001731,广发百发大数据价值混合A,2021-11-12,1.3470,1.3470,-0.22,0.37,0.15,-2.11,0.60,7.07,56.26,72.03,-1.68,34.70,0.12%,http://fund.eastmoney.com/001731.html
hh,001732,广发百发大数据价值混合E,2021-11-12,1.3740,1.3740,-0.22,0.37,0.15,-2.21,0.51,7.01,57.21,73.48,-1.72,37.40,0.06%,http://fund.eastmoney.com/001732.html
hh,162717,广发再融资主题(LOF)A,2021-11-12,1.4531,1.4531,0.24,0.37,-0.12,0.56,0.70,4.92,32.70,78.29,3.57,45.31,0.15%,http://fund.eastmoney.com/162717.html
hh,005672,前海联合研究优选混合C,2021-11-12,2.1708,2.9708,-0.67,0.37,6.84,4.27,13.83,31.28,161.67,206.14,17.85,206.20,0.00%,http://fund.eastmoney.com/005672.html
hh,006876,国投瑞银稳健养老(FOF)A,2021-11-10,1.2483,1.2933,-0.22,0.37,1.57,1.19,6.68,9.02,26.76,,6.37,30.18,0.06%,http://fund.eastmoney.com/006876.html
hh,007048,平安安心灵活配置混合C,2021-11-12,1.6619,1.6619,0,0.37,4.82,-1.08,0.27,17.52,53.44,,2.06,61.08,0.00%,http://fund.eastmoney.com/007048.html
hh,006862,招商和悦稳健养老(FOF)C,2021-11-10,1.2726,1.2726,-0.05,0.37,1.02,0.88,6.08,8.68,23.46,,6.66,27.26,0.00%,http://fund.eastmoney.com/006862.html
hh,006861,招商和悦稳健养老(FOF)A,2021-11-10,1.2889,1.2889,-0.05,0.37,1.06,1.01,6.34,9.22,24.70,,7.12,28.89,0.12%,http://fund.eastmoney.com/006861.html
hh,007416,南方致远混合C,2021-11-12,1.2808,1.2808,0.20,0.37,0.79,0.70,3.41,6.29,25.22,,4.97,28.08,0.00%,http://fund.eastmoney.com/007416.html
hh,008545,泓德丰润三年持有期混合,2021-11-12,1.5168,1.5168,-0.80,0.37,4.49,-4.83,-1.80,-0.52,,,-11.20,51.68,1.50%,http://fund.eastmoney.com/008545.html
hh,009131,鹏扬景恒六个月持有混合C,2021-11-12,1.1513,1.1513,0.09,0.37,0.66,0.16,5.59,9.09,,,3.86,15.13,0.00%,http://fund.eastmoney.com/009131.html
hh,009569,浙商智多宝稳健一年持有期C,2021-11-12,1.0544,1.0562,-0.01,0.37,0.25,-0.38,1.02,4.30,,,2.66,5.63,0.00%,http://fund.eastmoney.com/009569.html
hh,009653,大成丰享回报混合A,2021-11-12,1.0409,1.0409,0.13,0.37,1.28,0.93,3.90,,,,2.91,4.09,0.10%,http://fund.eastmoney.com/009653.html
hh,010219,汇添富稳健添益一年持有混合,2021-11-12,0.9568,0.9568,0.03,0.37,-0.71,-1.97,-2.18,,,,,-4.32,0.08%,http://fund.eastmoney.com/010219.html
hh,004947,汇添富盈润混合C,2021-11-12,1.4234,1.4234,0.08,0.37,0.86,0.53,3.17,7.23,21.87,37.79,4.92,42.34,0.00%,http://fund.eastmoney.com/004947.html
hh,011442,创金合信鑫瑞混合A,2021-11-12,0.9798,0.9798,0.11,0.37,5.30,-2.36,-1.81,,,,,-2.02,0.12%,http://fund.eastmoney.com/011442.html
hh,010775,博时恒旭持有期混合A,2021-11-12,1.0091,1.0091,0.07,0.37,0.83,-0.36,-0.17,,,,0.82,0.91,0.08%,http://fund.eastmoney.com/010775.html
hh,012056,华商嘉悦养老三年持有混合(FOF),2021-11-10,1.0440,1.0440,0.06,0.37,0.21,1.21,,,,,,4.40,0.08%,http://fund.eastmoney.com/012056.html
hh,012283,建信普泽养老目标日期2040三年持有期混合(FOF),2021-11-10,1.0097,1.0097,-0.29,0.37,1.58,0.36,,,,,,0.97,0.10%,http://fund.eastmoney.com/012283.html
hh,002232,华夏新趋势混合C,2021-11-12,1.3760,1.3930,0.07,0.36,0.81,0.51,1.70,5.60,28.36,28.36,3.23,39.91,0.00%,http://fund.eastmoney.com/002232.html
hh,002231,华夏新趋势混合A,2021-11-12,1.3780,1.3950,0.07,0.36,0.80,0.51,1.77,5.76,14.17,28.66,3.38,40.12,0.15%,http://fund.eastmoney.com/002231.html
hh,002220,南方瑞利灵活配置混合,2021-11-12,1.9563,1.9563,-0.03,0.36,0.49,0.52,3.04,6.84,52.85,103.61,4.83,95.63,0.15%,http://fund.eastmoney.com/002220.html
hh,003344,鹏华弘惠灵活配置混合C,2021-11-12,1.2310,1.32,0.09,0.36,-0.22,-1.13,3.69,8.50,23.12,42.94,6.38,33.09,0.15%,http://fund.eastmoney.com/003344.html
hh,003343,鹏华弘惠灵活配置混合A,2021-11-12,1.2333,1.3223,0.08,0.36,-0.22,-1.14,3.69,8.51,23.15,43,6.40,33.32,0.15%,http://fund.eastmoney.com/003343.html
hh,003861,招商兴福混合A,2021-11-12,1.3970,1.3970,0.03,0.36,1.42,0.68,3.32,7.07,30.95,46.02,4.94,39.70,0.12%,http://fund.eastmoney.com/003861.html
hh,003862,招商兴福混合C,2021-11-12,1.3746,1.3746,0.03,0.36,1.41,0.64,3.22,6.86,30.44,43.80,4.76,37.46,0.00%,http://fund.eastmoney.com/003862.html
hh,005216,南方全天候策略(FOF)C,2021-11-11,1.3736,1.3736,0.40,0.36,0.77,-0.07,3.37,8.94,30.89,40.95,5.31,37.36,0.00%,http://fund.eastmoney.com/005216.html
hh,005215,南方全天候策略(FOF)A,2021-11-11,1.4076,1.4076,0.41,0.36,0.82,0.08,3.68,9.60,32.47,43.53,5.85,40.76,0.08%,http://fund.eastmoney.com/005215.html
hh,005979,南方合顺多资产(FOF)A,2021-11-10,1.5717,1.5717,-0.23,0.36,0.68,-0.74,4.57,8.70,44.36,,4.02,57.17,0.08%,http://fund.eastmoney.com/005979.html
hh,006921,南方智诚混合,2021-11-12,1.8187,1.8187,0.80,0.36,0.28,0.14,-5.35,0.19,55.84,,-4.57,81.87,0.15%,http://fund.eastmoney.com/006921.html
hh,007748,天弘养老2035三年(FOF),2021-11-10,1.2564,1.2564,-0.16,0.36,1.66,-0.58,6.55,7.96,24.53,,4.65,25.64,0.06%,http://fund.eastmoney.com/007748.html
hh,009065,鹏扬景沃六个月持有期混合C,2021-11-12,1.1004,1.1004,0.14,0.36,1.13,-0.67,0.86,3.81,,,1.60,10.04,0.00%,http://fund.eastmoney.com/009065.html
hh,010155,长盛核心成长混合A,2021-11-12,1.3271,1.3271,0.47,0.36,9.30,4.12,22.61,29.38,,,18.29,32.71,0.15%,http://fund.eastmoney.com/010155.html
hh,009266,鹏扬景合六个月持有混合,2021-11-12,1.1021,1.1021,0.15,0.36,1.38,1.62,5.91,10.31,,,7.75,10.21,0.10%,http://fund.eastmoney.com/009266.html
hh,009654,大成丰享回报混合C,2021-11-12,1.0368,1.0368,0.14,0.36,1.25,0.83,3.70,,,,2.55,3.68,0.00%,http://fund.eastmoney.com/009654.html
hh,010156,长盛核心成长混合C,2021-11-12,1.3208,1.3208,0.46,0.36,9.26,4,22.34,28.83,,,17.85,32.08,0.00%,http://fund.eastmoney.com/010156.html
hh,010314,大摩内需增长混合,2021-11-12,0.8590,0.8590,0.26,0.36,-3.69,-5.94,-12.40,,,,-14.37,-14.10,0.15%,http://fund.eastmoney.com/010314.html
hh,010808,达诚策略先锋混合A,2021-11-12,0.8894,0.8894,-0.41,0.36,-6.42,-10.83,-9.79,,,,-12.18,-11.06,0.15%,http://fund.eastmoney.com/010808.html
hh,011443,创金合信鑫瑞混合C,2021-11-12,0.9788,0.9788,0.10,0.36,5.26,-2.46,-1.90,,,,,-2.12,0.00%,http://fund.eastmoney.com/011443.html
hh,010809,达诚策略先锋混合C,2021-11-12,0.8878,0.8878,-0.40,0.36,-6.43,-10.86,-9.88,,,,-12.33,-11.22,0.00%,http://fund.eastmoney.com/010809.html
hh,010776,博时恒旭持有期混合C,2021-11-12,1.0054,1.0054,0.07,0.36,0.79,-0.47,-0.38,,,,0.47,0.54,0.00%,http://fund.eastmoney.com/010776.html
hh,011816,融通多元收益一年持有期混合,2021-11-12,1.0163,1.0163,0.17,0.36,1,1.72,,,,,,1.63,0.12%,http://fund.eastmoney.com/011816.html
hh,012987,嘉合锦明混合A,2021-11-12,0.9993,0.9993,-0.10,0.36,0.20,,,,,,,-0.07,0.15%,http://fund.eastmoney.com/012987.html
hh,012988,嘉合锦明混合C,2021-11-12,0.9982,0.9982,-0.09,0.36,0.15,,,,,,,-0.18,0.00%,http://fund.eastmoney.com/012988.html
hh,519768,交银优选回报灵活配置混合A,2021-11-12,1.4480,1.5080,0.14,0.35,1.12,2.19,5.31,10.28,27.13,35.71,7.98,53.12,0.08%,http://fund.eastmoney.com/519768.html
hh,001423,景顺长城安享回报混合C,2021-11-12,1.4150,1.5060,0.07,0.35,1,1.29,3.44,7.20,24.12,34.76,5.52,53.86,0.00%,http://fund.eastmoney.com/001423.html
hh,001422,景顺长城安享回报混合A,2021-11-12,1.4370,1.5280,0.07,0.35,0.98,1.34,3.60,7.48,24.74,35.06,5.66,56.19,0.10%,http://fund.eastmoney.com/001422.html
hh,002660,兴业聚源混合A,2021-11-12,1.4187,1.4777,0.01,0.35,1.19,1.89,4.04,7.29,28.34,32.95,5.15,47.84,0.15%,http://fund.eastmoney.com/002660.html
hh,519769,交银优选回报灵活配置混合C,2021-11-12,1.4330,1.4930,0.21,0.35,1.13,2.21,5.21,10.15,26.70,35.06,7.83,51.57,0.00%,http://fund.eastmoney.com/519769.html
hh,002793,景顺长城顺益回报混合C,2021-11-12,1.4189,1.4189,0.02,0.35,1.02,1.24,3.22,6.51,23.26,31.97,4.64,41.89,0.00%,http://fund.eastmoney.com/002793.html
hh,002602,易方达丰惠混合,2021-11-12,1.1630,1.2090,0.09,0.35,0.61,1.10,3.79,6.62,12.79,30.86,5.78,20.91,0.10%,http://fund.eastmoney.com/002602.html
hh,001296,长城转型成长灵活配置混合,2021-11-12,1.9094,1.9094,-0.06,0.35,1.65,-0.42,12.33,25.19,79.45,103.45,13.46,90.94,0.15%,http://fund.eastmoney.com/001296.html
hh,005405,中金金序量化蓝筹A,2021-11-12,1.3855,1.3855,-0.07,0.35,-0.39,-1.87,-2.58,-0.60,24.65,59.23,-5.34,38.55,0.15%,http://fund.eastmoney.com/005405.html
hh,005406,中金金序量化蓝筹C,2021-11-12,1.4283,1.4283,-0.07,0.35,-0.43,-1.97,-2.78,-1.03,23.60,57.28,-5.70,42.83,0.00%,http://fund.eastmoney.com/005406.html
hh,001441,易方达瑞信混合I,2021-11-12,1.4310,1.4890,0.07,0.35,0.92,0.90,3.49,7.06,35.02,78.78,5.17,48.92,0.06%,http://fund.eastmoney.com/001441.html
hh,004680,前海开源裕瑞混合A,2021-11-12,1.2643,1.2643,0.07,0.35,1.32,-0.96,1.34,3.53,13.35,28.67,1.57,26.43,0.15%,http://fund.eastmoney.com/004680.html
hh,006992,嘉合锦创优势精选混合,2021-11-12,1.7083,1.7083,0.07,0.35,2.69,-5.35,3.76,6.63,59.74,,2.45,70.83,0.15%,http://fund.eastmoney.com/006992.html
hh,005980,南方合顺多资产(FOF)C,2021-11-10,1.5540,1.5540,-0.23,0.35,0.64,-0.84,4.35,8.25,43.21,,3.65,55.40,0.00%,http://fund.eastmoney.com/005980.html
hh,007638,前海开源康颐平衡养老三年(FOF),2021-11-10,1.0864,1.0864,0.06,0.35,-0.86,-4.73,-1,-0.71,,,-3.44,8.64,0.15%,http://fund.eastmoney.com/007638.html
hh,009064,鹏扬景沃六个月持有期混合A,2021-11-12,1.1077,1.1077,0.14,0.35,1.16,-0.57,1.07,4.23,,,1.95,10.77,0.12%,http://fund.eastmoney.com/009064.html
hh,519771,交银优择回报灵活配置混合C,2021-11-12,1.4280,1.5030,0.14,0.35,1.20,2.15,4.85,9.01,25.59,33.96,7.05,53.22,0.00%,http://fund.eastmoney.com/519771.html
hh,010515,富国天兴回报混合A,2021-11-12,1.0799,1.0799,0.04,0.35,1.10,1.47,6.17,,,,7.56,7.99,0.10%,http://fund.eastmoney.com/010515.html
hh,010735,申万稳健养老一年持有混合发起式(FOF),2021-11-10,1.0306,1.0306,-0.13,0.35,1.49,1.04,3.74,,,,3.06,3.06,0.12%,http://fund.eastmoney.com/010735.html
hh,010480,汇添富稳进双盈一年持有混合,2021-11-12,0.9635,0.9635,0.01,0.35,0.49,-0.91,-0.94,,,,,-3.65,0.08%,http://fund.eastmoney.com/010480.html
hh,010869,汇添富稳健欣享一年持有混合,2021-11-12,0.9842,0.9842,0.11,0.35,1.13,-2.54,-1.58,,,,,-1.58,0.08%,http://fund.eastmoney.com/010869.html
hh,010879,南方宝升混合A,2021-11-12,0.9944,0.9944,0.15,0.35,1.25,-0.45,-0.14,,,,,-0.56,0.12%,http://fund.eastmoney.com/010879.html
hh,012302,浦银安盛鑫福混合A,2021-11-12,0.9918,0.9918,-0.06,0.35,0.10,-0.30,,,,,,-0.82,0.08%,http://fund.eastmoney.com/012302.html
hh,012303,浦银安盛鑫福混合C,2021-11-12,0.9902,0.9902,-0.06,0.35,0.08,-0.38,,,,,,-0.98,0.00%,http://fund.eastmoney.com/012303.html
hh,011761,平安鑫瑞混合A,2021-11-12,1.0134,1.0134,0.05,0.35,0.46,-0.10,,,,,,1.34,0.08%,http://fund.eastmoney.com/011761.html
hh,012195,万家瑞泽回报一年持有混合,2021-11-12,1.0146,1.0146,0.06,0.35,0.58,0.61,,,,,,1.46,0.08%,http://fund.eastmoney.com/012195.html
hh,011936,华夏阿尔法精选混合A,2021-11-12,0.9689,0.9689,0.02,0.35,-0.91,,,,,,,-3.11,0.15%,http://fund.eastmoney.com/011936.html
hh,000215,广发趋势优选灵活配置混合A,2021-11-12,1.6534,2.0524,0.08,0.34,0.57,0.46,1.54,3.97,13.20,22.81,2.98,113.66,0.15%,http://fund.eastmoney.com/000215.html
hh,000753,华宝量化对冲混合A,2021-11-12,1.1783,1.4083,-0.02,0.34,-0.28,-1.07,0.95,0.40,9.41,16.39,0.20,44.78,0.08%,http://fund.eastmoney.com/000753.html
hh,002462,中银珍利混合C,2021-11-12,1.1910,1.4790,-0.08,0.34,1.10,1.36,3.39,7.59,24.26,40.78,4.75,57.13,0.00%,http://fund.eastmoney.com/002462.html
hh,002172,海富通新内需混合C,2021-11-12,1.4830,1.8790,0,0.34,0.82,0.54,2.35,5.70,18.55,30.23,3.85,43.66,0.15%,http://fund.eastmoney.com/002172.html
hh,002498,兴业聚鑫灵活配置混合A,2021-11-12,1.4580,1.4880,0.07,0.34,1.11,1.32,3.70,7.21,23.98,41.01,4.89,50.09,0.15%,http://fund.eastmoney.com/002498.html
hh,002009,中欧瑾通灵活配置混合A,2021-11-12,1.3918,1.4598,0.01,0.34,1.11,0.41,2.88,7,20.26,31.43,4.94,48.37,0.10%,http://fund.eastmoney.com/002009.html
hh,519229,海富通欣享灵活配置混合A,2021-11-12,1.3047,1.4606,0.05,0.34,0.95,0.84,3.03,7.59,24.94,36.66,5.78,50.57,0.08%,http://fund.eastmoney.com/519229.html
hh,003119,博时鑫源混合A,2021-11-12,2.0720,2.0720,0.05,0.34,0.39,0.29,2.47,9.11,41.63,87.17,6.47,107.20,0.08%,http://fund.eastmoney.com/003119.html
hh,002461,中银珍利混合A,2021-11-12,1.1880,1.4780,-0.08,0.34,1.11,1.37,3.39,7.71,24.58,40.37,4.85,57.12,0.10%,http://fund.eastmoney.com/002461.html
hh,006507,前海开源裕泽(FOF),2021-11-11,1.2112,1.2112,0.36,0.34,0.61,0.84,3.49,2.67,16.73,,1.14,21.12,0.12%,http://fund.eastmoney.com/006507.html
hh,008833,银华汇盈一年持有期混合A,2021-11-12,1.0806,1.0806,0.06,0.34,0.97,0.76,2.37,4.58,,,3.74,8.05,0.08%,http://fund.eastmoney.com/008833.html
hh,008834,银华汇盈一年持有期混合C,2021-11-12,1.0735,1.0735,0.06,0.34,0.94,0.66,2.16,4.15,,,3.38,7.35,0.00%,http://fund.eastmoney.com/008834.html
hh,009133,汇安嘉利混合A,2021-11-12,1.1268,1.1268,0.11,0.34,1.95,3.32,5.29,7.10,,,7.13,12.68,0.08%,http://fund.eastmoney.com/009133.html
hh,008221,兴业聚鑫灵活配置混合C,2021-11-12,1.4560,1.4560,0.07,0.34,1.11,1.25,3.56,6.90,,,4.60,23.29,0.00%,http://fund.eastmoney.com/008221.html
hh,010525,富国天兴回报混合C,2021-11-12,1.0760,1.0760,0.03,0.34,1.07,1.37,5.97,,,,7.18,7.60,0.00%,http://fund.eastmoney.com/010525.html
hh,010643,平安养老2025一年持有期混合(FOF),2021-11-10,1.0569,1.0569,-0.13,0.34,1.76,1.04,6.71,,,,5.69,5.69,0.08%,http://fund.eastmoney.com/010643.html
hh,011762,平安鑫瑞混合C,2021-11-12,1.0116,1.0116,0.05,0.34,0.42,-0.20,,,,,,1.16,0.00%,http://fund.eastmoney.com/011762.html
hh,011937,华夏阿尔法精选混合C,2021-11-12,0.9674,0.9674,0.03,0.34,-0.96,,,,,,,-3.26,0.00%,http://fund.eastmoney.com/011937.html
hh,206007,鹏华消费优选混合,2021-11-12,4.5040,4.5040,-0.16,0.33,-1.29,-2.55,-8.03,0.67,58.20,166.82,-9.87,350.40,0.15%,http://fund.eastmoney.com/206007.html
hh,519165,新华鑫利灵活配置混合,2021-11-12,1.5184,1.5184,-0.18,0.33,0.25,0.52,2.66,2.39,17.71,41.12,3.29,51.84,0.15%,http://fund.eastmoney.com/519165.html
hh,001609,平安鑫享混合A,2021-11-12,1.5144,1.5144,-0.09,0.33,0.32,0.93,3.10,5.36,27.99,38.43,3.80,51.44,0.12%,http://fund.eastmoney.com/001609.html
hh,501000,国金鑫新灵活配置(LOF),2021-11-12,0.9160,0.9160,-0.11,0.33,-0.76,-1.29,-3.68,-7.38,-6.53,-4.38,-7.47,-8.40,0.15%,http://fund.eastmoney.com/501000.html
hh,002617,中银益利混合C,2021-11-12,1.5230,1.6440,0,0.33,0.73,-0.59,10.84,13.23,32.72,55.07,8.63,68.48,0.00%,http://fund.eastmoney.com/002617.html
hh,002010,中欧瑾通灵活配置混合C,2021-11-12,1.3565,1.4245,0.01,0.33,1.09,0.33,2.72,6.69,19.54,30.24,4.67,44.74,0.00%,http://fund.eastmoney.com/002010.html
hh,519616,银河君信混合A,2021-11-12,1.2147,1.4602,0.16,0.33,1.61,1.98,7.34,11.88,29.59,41.90,8.73,52.51,0.08%,http://fund.eastmoney.com/519616.html
hh,000754,华宝量化对冲混合C,2021-11-12,1.1566,1.3866,-0.03,0.33,-0.32,-1.17,0.75,-0.01,8.53,14.99,-0.14,42.15,0.00%,http://fund.eastmoney.com/000754.html
hh,481004,工银稳健成长混合A,2021-11-12,1.9812,2.2312,-0.73,0.33,-1.96,-8.27,-1.85,2.55,47.24,107.61,-3.20,142.03,0.15%,http://fund.eastmoney.com/481004.html
hh,002430,中银丰利混合A,2021-11-12,1.2110,1.5650,0,0.33,0.75,-1.30,7.84,9.79,34.07,57.39,6.51,68.81,0.10%,http://fund.eastmoney.com/002430.html
hh,519228,海富通欣享灵活配置混合C,2021-11-12,1.4477,1.5114,0.05,0.33,0.93,0.81,2.98,7.47,24.67,37.04,5.69,53.55,0.00%,http://fund.eastmoney.com/519228.html
hh,003598,华商润丰灵活配置混合A,2021-11-12,1.8520,1.8520,0.16,0.33,1.59,1.37,9.78,21.20,80.33,95.15,9.46,85.20,0.15%,http://fund.eastmoney.com/003598.html
hh,000598,长盛生态环境混合,2021-11-12,3.3270,3.3270,0.54,0.33,9.91,12.47,42.24,49.33,92.09,128.03,28.85,232.70,0.15%,http://fund.eastmoney.com/000598.html
hh,002616,中银益利混合A,2021-11-12,1.5270,1.6480,0,0.33,0.73,-0.59,10.81,13.19,32.94,55.46,8.61,68.90,0.10%,http://fund.eastmoney.com/002616.html
hh,005758,中融量化精选(FOF)A,2021-11-10,1.1289,1.1289,-0.05,0.33,1.29,-0.09,3.94,1.58,9.37,16.41,0.12,12.89,0.08%,http://fund.eastmoney.com/005758.html
hh,006190,前海开源裕瑞混合C,2021-11-12,1.2596,1.2596,0.06,0.33,1.27,-1.11,1.03,2.91,11.99,25.96,1.03,25.96,0.15%,http://fund.eastmoney.com/006190.html
hh,007925,平安鑫享混合E,2021-11-12,1.5111,1.5111,-0.10,0.33,0.31,0.89,3.05,5.26,27.65,,3.71,28.64,0.00%,http://fund.eastmoney.com/007925.html
hh,007090,海富通养老混合(FOF),2021-11-10,1.2302,1.2302,-0.05,0.33,1.22,0.32,4.25,6.91,18.77,,5.54,23.02,0.04%,http://fund.eastmoney.com/007090.html
hh,008127,广发趋势优选灵活配置混合C,2021-11-12,1.6389,1.7159,0.09,0.33,0.53,0.36,1.34,3.56,12.28,,2.62,12.51,0.00%,http://fund.eastmoney.com/008127.html
hh,009576,东方红智远三年持有混合,2021-11-12,1.3649,1.3649,0.04,0.33,1.68,-4.26,-6.17,10.53,,,-3.38,36.49,1.50%,http://fund.eastmoney.com/009576.html
hh,007668,广发养老2035三年持有期混合(FOF),2021-11-10,1.1024,1.1024,-0.28,0.33,1.85,0.02,1.85,7.53,,,3.32,10.24,0.15%,http://fund.eastmoney.com/007668.html
hh,008384,银华汇益一年持有期混合A,2021-11-12,1.0485,1.0485,0.02,0.33,1.35,0.87,2.03,4.27,,,3.48,4.85,0.80%,http://fund.eastmoney.com/008384.html
